fpi_program_name,fpi_al_number,submission_period,agency_identifier_name,budget_function,budget_subfunction,federal_account_symbol,federal_account_name,program_activity_code,program_activity_name,object_class_code,object_class_name,direct_or_reimbursable_funding_source,disaster_emergency_fund_code,disaster_emergency_fund_name,obligations_incurred,obligations_undelivered_orders_unpaid_total,obligations_undelivered_orders_unpaid_total_FYB,USSGL480100_undelivered_orders_obligations_unpaid,USSGL480100_undelivered_orders_obligations_unpaid_FYB,USSGL488100_upward_adj_prior_year_undeliv_orders_oblig_unpaid,obligations_delivered_orders_unpaid_total,obligations_delivered_orders_unpaid_total_FYB,USSGL490100_delivered_orders_obligations_unpaid,USSGL490100_delivered_orders_obligations_unpaid_FYB,USSGL498100_upward_adj_of_prior_year_deliv_orders_oblig_unpaid,gross_outlay_amount_FYB_to_period_end,gross_outlay_amount_FYB,gross_outlays_undelivered_orders_prepaid_total,gross_outlays_undelivered_orders_prepaid_total_FYB,USSGL480200_undelivered_orders_obligations_prepaid_advanced,USSGL480200_undelivered_orders_obligations_prepaid_advanced_FYB,USSGL488200_upward_adj_prior_year_undeliv_orders_oblig_prepaid,gross_outlays_delivered_orders_paid_total,gross_outlays_delivered_orders_paid_total_FYB,USSGL490200_delivered_orders_obligations_paid,USSGL490800_authority_outlayed_not_yet_disbursed,USSGL490800_authority_outlayed_not_yet_disbursed_FYB,USSGL498200_upward_adj_of_prior_year_deliv_orders_oblig_paid,deobligations_or_recoveries_or_refunds_from_prior_year,USSGL487100_downward_adj_prior_year_unpaid_undeliv_orders_oblig,USSGL497100_downward_adj_prior_year_unpaid_deliv_orders_oblig,USSGL487200_downward_adj_prior_year_prepaid_undeliv_order_oblig,USSGL497200_downward_adj_of_prior_year_paid_deliv_orders_oblig,USSGL483100_undelivered_orders_obligations_transferred_unpaid,USSGL493100_delivered_orders_obligations_transferred_unpaid,USSGL483200_undeliv_orders_oblig_transferred_prepaid_advanced,last_modified_date
national agricultural library,10.700,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,22.0,Transportation of things,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,2031.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,0.0,2038.76,0.0,0.0,0.0,0.0,0.0,0.0,2038.76,0.0,2038.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
national agricultural library,10.700,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,23.3,"Communications, utilities, and miscellaneous charges",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,831031.85,342968.62,86198.98,342968.62,86198.98,0.0,0.0,0.0,0.0,50056.79,0.0,624319.0,0.0,0.0,0.0,0.0,0.0,0.0,624319.0,0.0,624319.0,0.0,0.0,0.0,-21455.22,-21455.22,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
national agricultural library,10.700,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,24.0,Printing and reproduction,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-1283.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1283.56,0.0,0.0,0.0,0.0,0.0,0.0,-1283.56,0.0,-1283.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
national agricultural library,10.700,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,25.1,Advisory and assistance services,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1511057.52,2451509.3,3750018.24,2451509.3,3750018.24,0.0,49989.69,49989.69,49989.69,318420.91,0.0,3077997.68,0.0,0.0,0.0,0.0,0.0,0.0,3077997.68,0.0,3077997.68,0.0,0.0,0.0,-8387.44,-8387.44,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
national agricultural library,10.700,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,25.1,Advisory and assistance services,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,195552.0,266578.54,551598.89,266578.54,551598.89,0.0,0.0,0.0,0.0,47761.2,0.0,528333.55,0.0,0.0,0.0,0.0,0.0,0.0,528333.55,0.0,528333.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
national agricultural library,10.700,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-266712.7,1743346.39,2649107.01,1743346.39,2649107.01,0.0,16440.81,16440.81,16440.81,189581.2,0.0,812188.31,0.0,0.0,0.0,0.0,0.0,0.0,812188.31,0.0,812188.31,0.0,0.0,0.0,-129443.1,-129443.1,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
national agricultural library,10.700,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,25.2,Other services from non-Federal sources,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1767000.0,169165.69,284215.13,169165.69,284215.13,0.0,0.0,0.0,0.0,11525.75,0.0,1893575.19,0.0,0.0,0.0,0.0,0.0,0.0,1893575.19,0.0,1893575.19,0.0,0.0,0.0,-9963.32,-9963.32,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
national agricultural library,10.700,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,46230.46,29476.8,15546.65,29476.8,15546.65,0.0,0.0,0.0,0.0,0.0,0.0,32300.31,0.0,0.0,0.0,0.0,0.0,0.0,32300.31,0.0,32300.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
national agricultural library,10.700,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,25.5,Research and development contracts,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,2500000.0,20147721.75,20405187.51,17647721.75,20405187.51,2500000.0,0.0,0.0,0.0,0.0,0.0,2757465.76,0.0,0.0,0.0,0.0,0.0,0.0,2757465.76,0.0,2757465.76,0.0,0.0,0.0,-2645000.0,-2645000.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
national agricultural library,10.700,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,25.7,Operation and maintenance of equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,7456.22,19749.16,14685.57,19749.16,14685.57,0.0,0.0,0.0,0.0,0.0,0.0,2392.63,0.0,0.0,0.0,0.0,0.0,0.0,2392.63,0.0,2392.63,0.0,0.0,0.0,-116.09,-116.09,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
national agricultural library,10.700,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,26.0,Supplies and materials,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,181873.89,124892.95,3009738.33,124892.95,3009738.33,0.0,247.94,247.94,247.94,1143263.0,0.0,4209734.33,0.0,0.0,0.0,0.0,0.0,0.0,4209734.33,0.0,4209734.33,0.0,0.0,0.0,-16210.63,-16210.63,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
national agricultural library,10.700,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,26.0,Supplies and materials,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,121077.52,9889.34,717.14,9889.34,717.14,0.0,0.0,0.0,0.0,0.0,0.0,111905.32,0.0,0.0,0.0,0.0,0.0,0.0,111905.32,0.0,111905.32,0.0,0.0,0.0,-717.14,-717.14,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
national agricultural library,10.700,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,31.0,Equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-1898.16,0.0,20438.58,0.0,20438.58,0.0,0.0,0.0,0.0,4858.44,0.0,23398.86,0.0,0.0,0.0,0.0,0.0,0.0,23398.86,0.0,23398.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
national agricultural library,10.700,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,32.0,Land and structures,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,640200.0,640200.0,640200.0,640200.0,0.0,0.0,0.0,0.0,76286.4,0.0,76286.4,0.0,0.0,0.0,0.0,0.0,0.0,76286.4,0.0,76286.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
national agricultural library,10.700,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,315336.19,698935.19,729991.88,383794.9,729991.88,315140.29,0.0,0.0,0.0,0.0,0.0,346392.88,0.0,0.0,0.0,0.0,0.0,0.0,346392.88,0.0,346392.88,0.0,0.0,0.0,-315140.29,-315140.29,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
cooperative forestry research,10.202,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1500,"Research and Education Activities, National Institute of Food and Agriculture, Agriculture",0002,COOPERATIVE FORESTRY RESEARCH,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,35474478.0,41190159.88,27348050.5,41190159.88,27348050.5,0.0,0.0,0.0,0.0,0.0,0.0,21632368.62,0.0,0.0,0.0,0.0,0.0,0.0,21632368.62,0.0,21632368.62,0.0,0.0,0.0,-212413.42,-212413.42,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
animal health and disease research,10.207,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1500,"Research and Education Activities, National Institute of Food and Agriculture, Agriculture",0006,ANIMAL HEALTH AND DISEASE RESEARCH,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,3680239.78,4897789.66,3435015.73,4893429.88,3435015.73,4359.78,0.0,0.0,0.0,0.0,0.0,2217465.85,0.0,0.0,0.0,0.0,0.0,0.0,2217465.85,0.0,2217465.85,0.0,0.0,0.0,-99096.18,-99096.18,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
veterinary services grant program,10.336,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1500,"Research and Education Activities, National Institute of Food and Agriculture, Agriculture",0013,VETERINARY SERVICES GRANT PROGRAM,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,4235776.25,6865423.64,4235776.25,6865423.64,0.0,0.0,0.0,0.0,0.0,0.0,2629647.39,0.0,0.0,0.0,0.0,0.0,0.0,2629647.39,0.0,2629647.39,0.0,0.0,0.0,-118770.33,-118770.33,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
sun grant program,10.320,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1500,"Research and Education Activities, National Institute of Food and Agriculture, Agriculture",0015,SUN GRANT PROGRAM,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,5995058.49,9617642.4,5995058.49,9617642.4,0.0,0.0,0.0,0.0,0.0,0.0,3622583.91,0.0,0.0,0.0,0.0,0.0,0.0,3622583.91,0.0,3622583.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
agricultural genome to phenome initiative,10.332,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1500,"Research and Education Activities, National Institute of Food and Agriculture, Agriculture",0023,AGRICULTURAL GENOME TO PHENOME INITIATIVE,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,3437047.87,3990753.71,3437047.87,3990753.71,0.0,0.0,0.0,0.0,0.0,0.0,553705.84,0.0,0.0,0.0,0.0,0.0,0.0,553705.84,0.0,553705.84,0.0,0.0,0.0,-24602.91,-24602.91,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
laying hen and turkey research program,10.245,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1500,"Research and Education Activities, National Institute of Food and Agriculture, Agriculture",0026,LAYING HEN AND TURKEY RESEARCH PROGRAM,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,701364.92,1239548.25,701364.92,1239548.25,0.0,0.0,0.0,0.0,0.0,0.0,538183.33,0.0,0.0,0.0,0.0,0.0,0.0,538183.33,0.0,538183.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
specialty crop research initiative,10.309,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1502,"Integrated Activities, National Institute of Food and Agriculture, Agriculture",0086,SPECIALTY CROP RESEARCH INITIATIVE,11.1,Full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,0.0,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
specialty crop research initiative,10.309,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1502,"Integrated Activities, National Institute of Food and Agriculture, Agriculture",0086,SPECIALTY CROP RESEARCH INITIATIVE,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,190954189.19,240551367.88,190954189.19,240551367.88,0.0,0.0,0.0,0.0,0.0,0.0,49597178.69,0.0,0.0,0.0,0.0,0.0,0.0,49597178.69,0.0,49597178.69,0.0,0.0,0.0,-335048.6,-335048.6,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
wildlife services,10.028,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1600,"Salaries and Expenses, Animal and Plant Health Inspection Service, Agriculture",0003,WILDLIFE SERVICES,11.1,Full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,33057885.26,24531.79,-8992.9,1316.4,-8992.9,23215.39,1875218.66,1875218.66,1875218.66,1431282.15,0.0,32580424.06,0.0,0.0,0.0,0.0,0.0,0.0,32580424.06,0.0,32580424.06,0.0,0.0,0.0,-24531.79,-24531.79,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
wildlife services,10.028,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1600,"Salaries and Expenses, Animal and Plant Health Inspection Service, Agriculture",0003,WILDLIFE SERVICES,11.3,Other than full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,896528.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896528.62,0.0,0.0,0.0,0.0,0.0,0.0,896528.62,0.0,896528.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
wildlife services,10.028,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1600,"Salaries and Expenses, Animal and Plant Health Inspection Service, Agriculture",0003,WILDLIFE SERVICES,11.5,Other personnel compensation,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,826634.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826634.55,0.0,0.0,0.0,0.0,0.0,0.0,826634.55,0.0,826634.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
wildlife services,10.028,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1600,"Salaries and Expenses, Animal and Plant Health Inspection Service, Agriculture",0003,WILDLIFE SERVICES,11.8,Special personal services payments,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,6468.88,6468.88,0.0,6468.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
wildlife services,10.028,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1600,"Salaries and Expenses, Animal and Plant Health Inspection Service, Agriculture",0003,WILDLIFE SERVICES,12.1,Civilian personnel benefits,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,14652610.46,247534.06,324563.77,221449.91,324563.77,26084.15,787891.77,787891.77,787891.77,446146.53,0.0,14387894.93,0.0,0.0,0.0,0.0,0.0,0.0,14387894.93,0.0,14387894.93,0.0,0.0,0.0,-127820.54,-127820.54,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
wildlife services,10.028,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1600,"Salaries and Expenses, Animal and Plant Health Inspection Service, Agriculture",0003,WILDLIFE SERVICES,13.0,Benefits for former personnel,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1831.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831.65,0.0,610.55,610.55,610.55,0.0,0.0,1221.1,0.0,1221.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
wildlife services,10.028,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1600,"Salaries and Expenses, Animal and Plant Health Inspection Service, Agriculture",0003,WILDLIFE SERVICES,21.0,Travel and transportation of persons,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,3346879.86,606897.09,498386.92,495418.38,498386.92,111478.71,23880.72,23880.72,23880.72,48630.92,0.0,3263119.89,0.0,1176.67,1176.67,1176.67,0.0,0.0,3261943.22,0.0,3261943.22,0.0,0.0,0.0,-157153.02,-157153.02,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
wildlife services,10.028,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1600,"Salaries and Expenses, Animal and Plant Health Inspection Service, Agriculture",0003,WILDLIFE SERVICES,22.0,Transportation of things,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,51102.02,15564.82,48020.26,15232.17,48020.26,332.65,0.0,0.0,0.0,0.0,0.0,83557.46,0.0,0.0,0.0,0.0,0.0,0.0,83557.46,0.0,83557.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
wildlife services,10.028,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1600,"Salaries and Expenses, Animal and Plant Health Inspection Service, Agriculture",0003,WILDLIFE SERVICES,23.1,Rental payments to GSA,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,652597.17,54429.57,0.0,54367.92,0.0,61.65,0.0,0.0,0.0,0.0,0.0,598167.6,0.0,0.0,0.0,0.0,0.0,0.0,598167.6,0.0,598167.6,0.0,0.0,0.0,-56804.4,-4019.12,0.0,0.0,-52785.28,0.0,0.0,0.0,2025-07-01
wildlife services,10.028,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1600,"Salaries and Expenses, Animal and Plant Health Inspection Service, Agriculture",0003,WILDLIFE SERVICES,23.2,Rental payments to others,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,184696.64,817.55,0.0,814.55,0.0,3.0,40.0,40.0,40.0,6680.01,0.0,190519.1,0.0,0.0,0.0,0.0,0.0,0.0,190519.1,0.0,190519.1,0.0,0.0,0.0,-302.0,-302.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
wildlife services,10.028,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1600,"Salaries and Expenses, Animal and Plant Health Inspection Service, Agriculture",0003,WILDLIFE SERVICES,23.3,"Communications, utilities, and miscellaneous charges",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,381444.45,160703.1,125429.4,158357.03,125429.4,2346.07,2452.83,2452.83,2452.83,16899.91,0.0,360617.83,0.0,0.0,0.0,0.0,0.0,0.0,360617.83,0.0,360617.83,0.0,0.0,0.0,-90150.0,-90150.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
wildlife services,10.028,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1600,"Salaries and Expenses, Animal and Plant Health Inspection Service, Agriculture",0003,WILDLIFE SERVICES,24.0,Printing and reproduction,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,10728.11,0.0,0.0,-2125.36,0.0,2125.36,0.0,0.0,0.0,1730.0,0.0,12458.11,0.0,0.0,0.0,0.0,0.0,0.0,12458.11,0.0,12458.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
wildlife services,10.028,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1600,"Salaries and Expenses, Animal and Plant Health Inspection Service, Agriculture",0003,WILDLIFE SERVICES,25.1,Advisory and assistance services,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1680369.06,9111981.73,12633063.43,9111981.73,12633063.43,0.0,42524.48,42524.48,42524.48,18172.53,0.0,5177098.81,0.0,0.0,0.0,0.0,0.0,0.0,5177098.81,0.0,5177098.81,0.0,0.0,0.0,-310490.42,-172107.64,0.0,0.0,-138382.78,0.0,0.0,0.0,2025-07-01
wildlife services,10.028,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1600,"Salaries and Expenses, Animal and Plant Health Inspection Service, Agriculture",0003,WILDLIFE SERVICES,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1099594.0,676879.43,960490.96,676879.43,960490.96,0.0,36874.22,36874.22,36874.22,58474.13,0.0,1404805.44,0.0,0.0,0.0,0.0,0.0,0.0,1404805.44,0.0,1404805.44,0.0,0.0,0.0,-89298.3,-89298.3,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
wildlife services,10.028,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1600,"Salaries and Expenses, Animal and Plant Health Inspection Service, Agriculture",0003,WILDLIFE SERVICES,25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,3390169.92,2589290.49,2186353.65,2558904.39,2186353.65,30386.1,192206.25,192206.25,192187.49,0.0,18.76,2795026.83,0.0,206.25,206.25,206.25,0.0,0.0,2794820.58,0.0,2794820.58,0.0,0.0,0.0,-445178.99,-339688.99,0.0,0.0,-105490.0,0.0,0.0,0.0,2025-07-01
wildlife services,10.028,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1600,"Salaries and Expenses, Animal and Plant Health Inspection Service, Agriculture",0003,WILDLIFE SERVICES,25.4,Operation and maintenance of facilities,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,163914.41,140837.63,3300.0,140837.63,3300.0,0.0,11202.59,11202.59,11202.59,0.0,0.0,15174.19,0.0,0.0,0.0,0.0,0.0,0.0,15174.19,0.0,15174.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
wildlife services,10.028,FY2025P08,Department of Agriculture,Agriculture,Agricultural research and services,012-1600,"Salaries and Expenses, Animal and Plant Health Inspection Service, Agriculture",0003,WILDLIFE SERVICES,25.5,Research and development contracts,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,63462.62,167544.0,186148.0,167544.0,186148.0,0.0,4980.0,4980.0,4980.0,6138.0,0.0,83224.62,0.0,0.0,0.0,0.0,0.0,0.0,83224.62,0.0,83224.62,0.0,0.0,0.0,-61651.3,0.0,0.0,0.0,-61651.3,0.0,0.0,0.0,2025-07-01
